# X               Y               Z
-23.4304     -94.6679     42.331
-9.29602     -186.518     -43.563
72.0506     -163.353     -54.566
-23.4304     -94.6679     42.331
134.548     -112.305     17.242
72.0506     -163.353     -54.566
